0.220000,0.991249,0.991260,0.991272,0.991283,0.991294,0.991305,0.991317,0.991328,0.991339,0.991350,0.991361,0.991372,0.991383,0.991394,0.991405,0.991416,0.991426,0.991437,0.991448,0.991459,0.991469,0.991480,0.991491,0.991501,0.991512
0.230000,0.990457,0.990471,0.990484,0.990498,0.990511,0.990524,0.990538,0.990551,0.990564,0.990577,0.990590,0.990604,0.990617,0.990629,0.990642,0.990655,0.990668,0.990681,0.990694,0.990706,0.990719,0.990732,0.990744,0.990757,0.990769
0.240000,0.989631,0.989647,0.989663,0.989679,0.989695,0.989710,0.989726,0.989742,0.989757,0.989773,0.989788,0.989804,0.989819,0.989834,0.989849,0.989865,0.989880,0.989895,0.989910,0.989925,0.989940,0.989954,0.989969,0.989984,0.989999
0.250000,0.988770,0.988789,0.988808,0.988826,0.988845,0.988863,0.988882,0.988900,0.988918,0.988936,0.988955,0.988973,0.988990,0.989008,0.989026,0.989044,0.989062,0.989079,0.989097,0.989114,0.989131,0.989149,0.989166,0.989183,0.989200
0.260000,0.987875,0.987897,0.987918,0.987940,0.987962,0.987983,0.988005,0.988026,0.988047,0.988068,0.988089,0.988110,0.988131,0.988152,0.988173,0.988193,0.988214,0.988234,0.988254,0.988275,0.988295,0.988315,0.988335,0.988355,0.988375
0.270000,0.986944,0.986970,0.986995,0.987020,0.987045,0.987070,0.987095,0.987120,0.987144,0.987169,0.987193,0.987217,0.987241,0.987265,0.987289,0.987313,0.987337,0.987360,0.987384,0.987407,0.987430,0.987453,0.987476,0.987499,0.987522
0.280000,0.985979,0.986008,0.986037,0.986066,0.986095,0.986124,0.986153,0.986181,0.986210,0.986238,0.986266,0.986294,0.986321,0.986349,0.986376,0.986404,0.986431,0.986458,0.986485,0.986512,0.986538,0.986565,0.986591,0.986617,0.986643
0.290000,0.984978,0.985012,0.985046,0.985079,0.985112,0.985145,0.985178,0.985211,0.985243,0.985275,0.985307,0.985339,0.985371,0.985403,0.985434,0.985465,0.985496,0.985527,0.985558,0.985588,0.985619,0.985649,0.985679,0.985709,0.985739
0.300000,0.983943,0.983981,0.984020,0.984058,0.984096,0.984133,0.984171,0.984208,0.984245,0.984282,0.984318,0.984355,0.984391,0.984427,0.984462,0.984498,0.984533,0.984568,0.984603,0.984638,0.984672,0.984707,0.984741,0.984775,0.984808
0.310000,0.982872,0.982916,0.982959,0.983003,0.983046,0.983089,0.983131,0.983173,0.983216,0.983257,0.983299,0.983340,0.983381,0.983422,0.983462,0.983502,0.983542,0.983582,0.983621,0.983661,0.983700,0.983738,0.983777,0.983815,0.983853
0.320000,0.981765,0.981815,0.981865,0.981914,0.981963,0.982011,0.982059,0.982107,0.982155,0.982202,0.982249,0.982295,0.982342,0.982388,0.982433,0.982479,0.982524,0.982568,0.982613,0.982657,0.982701,0.982744,0.982788,0.982831,0.982874
0.330000,0.980623,0.980679,0.980735,0.980791,0.980846,0.980901,0.980955,0.981009,0.981063,0.981116,0.981168,0.981221,0.981273,0.981325,0.981376,0.981427,0.981477,0.981528,0.981578,0.981627,0.981676,0.981725,0.981774,0.981822,0.981870
0.340000,0.979445,0.979509,0.979572,0.979634,0.979696,0.979758,0.979819,0.979879,0.979939,0.979999,0.980058,0.980117,0.980175,0.980233,0.980291,0.980348,0.980404,0.980461,0.980516,0.980572,0.980627,0.980681,0.980736,0.980789,0.980843
0.350000,0.978232,0.978303,0.978373,0.978443,0.978513,0.978582,0.978650,0.978718,0.978785,0.978852,0.978918,0.978984,0.979049,0.979114,0.979178,0.979241,0.979304,0.979367,0.979429,0.979491,0.979552,0.979613,0.979673,0.979733,0.979793
0.360000,0.976982,0.977061,0.977140,0.977219,0.977296,0.977373,0.977450,0.977525,0.977600,0.977675,0.977748,0.977822,0.977894,0.977966,0.978037,0.978108,0.978178,0.978248,0.978317,0.978385,0.978453,0.978521,0.978588,0.978654,0.978720
0.370000,0.975696,0.975785,0.975873,0.975960,0.976046,0.976132,0.976217,0.976301,0.976385,0.976467,0.976549,0.976630,0.976711,0.976791,0.976870,0.976948,0.977026,0.977103,0.977179,0.977255,0.977330,0.977405,0.977479,0.977552,0.977625
0.380000,0.974373,0.974472,0.974570,0.974667,0.974763,0.974858,0.974953,0.975046,0.975138,0.975230,0.975321,0.975411,0.975500,0.975588,0.975675,0.975762,0.975848,0.975933,0.976018,0.976101,0.976184,0.976266,0.976348,0.976428,0.976508
0.390000,0.973014,0.973124,0.973233,0.973340,0.973447,0.973552,0.973656,0.973760,0.973862,0.973963,0.974063,0.974163,0.974261,0.974358,0.974455,0.974550,0.974645,0.974739,0.974831,0.974923,0.975015,0.975105,0.975194,0.975283,0.975371
0.400000,0.971618,0.971740,0.971860,0.971979,0.972097,0.972213,0.972328,0.972442,0.972555,0.972667,0.972777,0.972886,0.972995,0.973102,0.973208,0.973313,0.973417,0.973520,0.973622,0.973722,0.973822,0.973921,0.974020,0.974117,0.974213
0.410000,0.970186,0.970320,0.970453,0.970584,0.970713,0.970842,0.970969,0.971094,0.971218,0.971341,0.971462,0.971582,0.971701,0.971819,0.971935,0.972050,0.972164,0.972277,0.972388,0.972499,0.972608,0.972716,0.972824,0.972930,0.973035
0.420000,0.968716,0.968864,0.969010,0.969154,0.969297,0.969438,0.969577,0.969715,0.969851,0.969986,0.970119,0.970250,0.970381,0.970509,0.970637,0.970763,0.970887,0.971010,0.971132,0.971253,0.971372,0.971490,0.971607,0.971723,0.971837
0.430000,0.967209,0.967371,0.967532,0.967690,0.967847,0.968002,0.968154,0.968305,0.968454,0.968602,0.968747,0.968891,0.969034,0.969174,0.969313,0.969451,0.969586,0.969721,0.969854,0.969985,0.970115,0.970243,0.970371,0.970496,0.970621
0.440000,0.965664,0.965842,0.966018,0.966192,0.966364,0.966533,0.966700,0.966865,0.967028,0.967189,0.967348,0.967505,0.967660,0.967813,0.967965,0.968114,0.968262,0.968408,0.968553,0.968696,0.968837,0.968976,0.969114,0.969251,0.969386
0.450000,0.964081,0.964277,0.964470,0.964660,0.964847,0.965032,0.965215,0.965395,0.965572,0.965748,0.965921,0.966092,0.966261,0.966427,0.966592,0.966755,0.966915,0.967074,0.967230,0.967385,0.967538,0.967690,0.967839,0.967987,0.968133
0.460000,0.962461,0.962675,0.962885,0.963093,0.963297,0.963499,0.963698,0.963894,0.964087,0.964278,0.964466,0.964652,0.964835,0.965016,0.965195,0.965371,0.965545,0.965717,0.965887,0.966054,0.966220,0.966383,0.966545,0.966705,0.966862
0.470000,0.960802,0.961035,0.961265,0.961491,0.961714,0.961933,0.962150,0.962363,0.962573,0.962780,0.962985,0.963186,0.963385,0.963581,0.963774,0.963965,0.964153,0.964339,0.964522,0.964703,0.964882,0.965059,0.965233,0.965405,0.965575
0.480000,0.959105,0.959359,0.959609,0.959855,0.960097,0.960336,0.960571,0.960802,0.961030,0.961254,0.961476,0.961694,0.961909,0.962121,0.962330,0.962536,0.962739,0.962940,0.963138,0.963333,0.963525,0.963715,0.963903,0.964088,0.964271
0.490000,0.957370,0.957646,0.957917,0.958184,0.958447,0.958706,0.958961,0.959211,0.959458,0.959701,0.959940,0.960176,0.960408,0.960637,0.960863,0.961085,0.961304,0.961520,0.961733,0.961943,0.962150,0.962354,0.962556,0.962755,0.962951
0.500000,0.955595,0.955895,0.956190,0.956479,0.956764,0.957044,0.957320,0.957591,0.957857,0.958120,0.958378,0.958633,0.958883,0.959130,0.959372,0.959612,0.959847,0.960080,0.960309,0.960534,0.960757,0.960976,0.961192,0.961405,0.961616
0.510000,0.953781,0.954106,0.954426,0.954739,0.955047,0.955350,0.955648,0.955941,0.956228,0.956511,0.956790,0.957064,0.957333,0.957599,0.957860,0.958117,0.958370,0.958620,0.958865,0.959107,0.959346,0.959580,0.959812,0.960040,0.960265
0.520000,0.951928,0.952280,0.952625,0.952965,0.953297,0.953624,0.953946,0.954261,0.954571,0.954876,0.955176,0.955470,0.955760,0.956045,0.956325,0.956601,0.956873,0.957140,0.957403,0.957662,0.957917,0.958169,0.958416,0.958660,0.958901
0.530000,0.950035,0.950416,0.950789,0.951155,0.951514,0.951867,0.952213,0.952552,0.952886,0.953214,0.953536,0.953852,0.954163,0.954469,0.954769,0.955065,0.955355,0.955641,0.955923,0.956200,0.956473,0.956741,0.957005,0.957266,0.957522
0.540000,0.948102,0.948513,0.948916,0.949311,0.949698,0.950077,0.950449,0.950814,0.951173,0.951525,0.951870,0.952209,0.952542,0.952870,0.953192,0.953508,0.953819,0.954124,0.954425,0.954721,0.955011,0.955298,0.955579,0.955857,0.956130
0.550000,0.946129,0.946573,0.947006,0.947431,0.947848,0.948256,0.948655,0.949047,0.949432,0.949809,0.950179,0.950543,0.950899,0.951249,0.951593,0.951931,0.952263,0.952589,0.952910,0.953225,0.953535,0.953839,0.954139,0.954434,0.954725
0.560000,0.944116,0.944593,0.945060,0.945517,0.945964,0.946402,0.946831,0.947252,0.947664,0.948068,0.948464,0.948852,0.949233,0.949607,0.949974,0.950334,0.950688,0.951036,0.951377,0.951713,0.952042,0.952367,0.952685,0.952999,0.953307
0.570000,0.942061,0.942575,0.943077,0.943568,0.944048,0.944517,0.944977,0.945427,0.945868,0.946300,0.946723,0.947138,0.947545,0.947944,0.948335,0.948719,0.949095,0.949465,0.949828,0.950185,0.950535,0.950880,0.951218,0.951550,0.951877
0.580000,0.939966,0.940518,0.941057,0.941583,0.942098,0.942601,0.943093,0.943574,0.944045,0.944507,0.944958,0.945401,0.945834,0.946259,0.946676,0.947084,0.947485,0.947878,0.948264,0.948642,0.949014,0.949379,0.949738,0.950090,0.950436
0.590000,0.937829,0.938421,0.938999,0.939563,0.940114,0.940653,0.941179,0.941693,0.942196,0.942688,0.943169,0.943641,0.944102,0.944554,0.944997,0.945431,0.945857,0.946274,0.946683,0.947085,0.947479,0.947865,0.948245,0.948618,0.948984
0.600000,0.935650,0.936285,0.936905,0.937509,0.938098,0.938673,0.939235,0.939783,0.940320,0.940844,0.941357,0.941858,0.942349,0.942829,0.943300,0.943760,0.944212,0.944654,0.945088,0.945513,0.945930,0.946339,0.946740,0.947134,0.947521
0.610000,0.933429,0.934110,0.934772,0.935418,0.936048,0.936662,0.937261,0.937846,0.938417,0.938975,0.939520,0.940053,0.940574,0.941084,0.941583,0.942072,0.942550,0.943018,0.943477,0.943927,0.944368,0.944800,0.945224,0.945639,0.946047
0.620000,0.931166,0.931894,0.932603,0.933293,0.933965,0.934619,0.935258,0.935880,0.936488,0.937081,0.937660,0.938226,0.938779,0.939320,0.939849,0.940366,0.940872,0.941367,0.941852,0.942327,0.942793,0.943249,0.943696,0.944134,0.944564
0.630000,0.928860,0.929639,0.930395,0.931131,0.931848,0.932545,0.933225,0.933887,0.934533,0.935163,0.935778,0.936378,0.936964,0.937536,0.938096,0.938643,0.939178,0.939701,0.940213,0.940715,0.941206,0.941687,0.942158,0.942620,0.943072
0.640000,0.926511,0.927342,0.928150,0.928935,0.929698,0.930440,0.931163,0.931867,0.932552,0.933221,0.933872,0.934508,0.935128,0.935734,0.936326,0.936904,0.937469,0.938021,0.938561,0.939090,0.939607,0.940113,0.940609,0.941095,0.941571
0.650000,0.924118,0.925005,0.925867,0.926703,0.927515,0.928304,0.929072,0.929819,0.930546,0.931254,0.931944,0.932617,0.933273,0.933913,0.934538,0.935148,0.935744,0.936327,0.936896,0.937452,0.937997,0.938530,0.939051,0.939562,0.940062
0.660000,0.921681,0.922628,0.923545,0.924435,0.925298,0.926137,0.926951,0.927743,0.928514,0.929264,0.929994,0.930705,0.931399,0.932074,0.932734,0.933377,0.934005,0.934618,0.935218,0.935803,0.936376,0.936936,0.937483,0.938019,0.938544
0.670000,0.919200,0.920208,0.921185,0.922131,0.923048,0.923938,0.924802,0.925641,0.926457,0.927250,0.928022,0.928773,0.929505,0.930218,0.930913,0.931591,0.932252,0.932897,0.933527,0.934143,0.934744,0.935332,0.935907,0.936469,0.937019
0.680000,0.916674,0.917748,0.918786,0.919791,0.920765,0.921708,0.922624,0.923512,0.924375,0.925213,0.926028,0.926821,0.927593,0.928344,0.929076,0.929789,0.930485,0.931163,0.931825,0.932471,0.933102,0.933719,0.934321,0.934910,0.935486
0.690000,0.914104,0.915245,0.916349,0.917416,0.918448,0.919448,0.920417,0.921356,0.922268,0.923153,0.924013,0.924849,0.925662,0.926453,0.927223,0.927973,0.928704,0.929416,0.930111,0.930789,0.931451,0.932097,0.932728,0.933344,0.933947
0.700000,0.911487,0.912701,0.913872,0.915004,0.916098,0.917157,0.918181,0.919174,0.920137,0.921071,0.921977,0.922858,0.923714,0.924546,0.925355,0.926143,0.926910,0.927658,0.928386,0.929097,0.929790,0.930466,0.931126,0.931771,0.932401
0.710000,0.908825,0.910114,0.911357,0.912556,0.913715,0.914834,0.915917,0.916966,0.917981,0.918966,0.919921,0.920847,0.921747,0.922622,0.923472,0.924299,0.925104,0.925887,0.926651,0.927395,0.928120,0.928827,0.929518,0.930192,0.930850
0.720000,0.906116,0.907484,0.908802,0.910073,0.911298,0.912482,0.913625,0.914731,0.915802,0.916839,0.917844,0.918818,0.919764,0.920682,0.921574,0.922442,0.923285,0.924106,0.924905,0.925683,0.926442,0.927181,0.927902,0.928606,0.929292
0.730000,0.903360,0.904812,0.906208,0.907552,0.908848,0.910098,0.911305,0.912471,0.913598,0.914690,0.915746,0.916770,0.917763,0.918727,0.919662,0.920571,0.921454,0.922313,0.923149,0.923963,0.924755,0.925527,0.926280,0.927014,0.927730
0.740000,0.900556,0.902095,0.903574,0.904996,0.906365,0.907684,0.908956,0.910185,0.911371,0.912519,0.913629,0.914704,0.915746,0.916756,0.917736,0.918688,0.919612,0.920510,0.921384,0.922233,0.923061,0.923866,0.924651,0.925416,0.926162
0.750000,0.897705,0.899336,0.900900,0.902403,0.903848,0.905239,0.906580,0.907873,0.909121,0.910327,0.911492,0.912620,0.913713,0.914771,0.915797,0.916792,0.917758,0.918697,0.919609,0.920496,0.921359,0.922199,0.923017,0.923813,0.924590
0.760000,0.894805,0.896532,0.898186,0.899773,0.901298,0.902765,0.904176,0.905536,0.906847,0.908114,0.909337,0.910519,0.911663,0.912771,0.913844,0.914885,0.915894,0.916874,0.917826,0.918751,0.919650,0.920525,0.921376,0.922206,0.923014
0.770000,0.891857,0.893684,0.895432,0.897107,0.898715,0.900259,0.901744,0.903174,0.904551,0.905879,0.907162,0.908400,0.909598,0.910757,0.911878,0.912965,0.914019,0.915042,0.916034,0.916998,0.917935,0.918845,0.919731,0.920594,0.921433
0.780000,0.888859,0.890791,0.892637,0.894404,0.896098,0.897724,0.899285,0.900787,0.902232,0.903625,0.904968,0.906265,0.907517,0.908729,0.909900,0.911035,0.912134,0.913200,0.914234,0.915238,0.916213,0.917160,0.918081,0.918977,0.919849
0.790000,0.885811,0.887852,0.889801,0.891665,0.893448,0.895158,0.896799,0.898375,0.899891,0.901350,0.902756,0.904113,0.905422,0.906687,0.907910,0.909094,0.910240,0.911350,0.912427,0.913471,0.914485,0.915470,0.916427,0.917357,0.918262
0.800000,0.882712,0.884869,0.886925,0.888888,0.890765,0.892562,0.894285,0.895938,0.897527,0.899055,0.900526,0.901944,0.903312,0.904632,0.905908,0.907142,0.908336,0.909492,0.910612,0.911698,0.912751,0.913774,0.914768,0.915733,0.916672
0.810000,0.879562,0.881839,0.884007,0.886074,0.888048,0.889936,0.891744,0.893478,0.895141,0.896741,0.898279,0.899760,0.901188,0.902565,0.903895,0.905180,0.906422,0.907625,0.908790,0.909918,0.911013,0.912074,0.913105,0.914107,0.915080
0.820000,0.876360,0.878763,0.881048,0.883223,0.885298,0.887281,0.889177,0.890993,0.892734,0.894406,0.896014,0.897560,0.899049,0.900485,0.901870,0.903208,0.904501,0.905751,0.906961,0.908133,0.909269,0.910370,0.911439,0.912477,0.913485
0.830000,0.873106,0.875641,0.878047,0.880335,0.882515,0.884595,0.886582,0.888484,0.890306,0.892053,0.893731,0.895345,0.896897,0.898393,0.899835,0.901227,0.902571,0.903870,0.905126,0.906342,0.907520,0.908662,0.909770,0.910844,0.911888
0.840000,0.869799,0.872471,0.875004,0.877410,0.879698,0.881880,0.883961,0.885951,0.887856,0.889681,0.891432,0.893115,0.894732,0.896289,0.897789,0.899236,0.900632,0.901981,0.903285,0.904546,0.905768,0.906951,0.908097,0.909210,0.910290
0.850000,0.866438,0.869254,0.871919,0.874447,0.876848,0.879135,0.881314,0.883395,0.885385,0.887290,0.889117,0.890870,0.892554,0.894174,0.895734,0.897237,0.898687,0.900086,0.901438,0.902746,0.904011,0.905236,0.906423,0.907573,0.908690
0.860000,0.863022,0.865988,0.868791,0.871446,0.873965,0.876360,0.878641,0.880816,0.882894,0.884881,0.886785,0.888610,0.890363,0.892047,0.893668,0.895229,0.896733,0.898185,0.899586,0.900941,0.902250,0.903518,0.904745,0.905935,0.907088
0.870000,0.859552,0.862675,0.865621,0.868408,0.871048,0.873556,0.875941,0.878213,0.880382,0.882454,0.884437,0.886337,0.888160,0.889910,0.891593,0.893213,0.894773,0.896278,0.897729,0.899131,0.900486,0.901797,0.903066,0.904295,0.905486
0.880000,0.856025,0.859312,0.862408,0.865332,0.868098,0.870722,0.873215,0.875588,0.877850,0.880009,0.882073,0.884050,0.885944,0.887763,0.889509,0.891189,0.892806,0.894365,0.895867,0.897318,0.898719,0.900074,0.901385,0.902654,0.903884
0.890000,0.852442,0.855900,0.859152,0.862218,0.865115,0.867860,0.870464,0.872940,0.875298,0.877546,0.879695,0.881749,0.883718,0.885605,0.887417,0.889158,0.890833,0.892446,0.894001,0.895501,0.896950,0.898349,0.899703,0.901012,0.902280
0.900000,0.848802,0.852438,0.855851,0.859065,0.862099,0.864968,0.867687,0.870269,0.872726,0.875067,0.877301,0.879436,0.881479,0.883437,0.885315,0.887119,0.888854,0.890523,0.892131,0.893681,0.895177,0.896622,0.898019,0.899370,0.900677
0.910000,0.845104,0.848925,0.852508,0.855875,0.859049,0.862046,0.864884,0.867576,0.870135,0.872570,0.874892,0.877110,0.879230,0.881260,0.883206,0.885074,0.886869,0.888595,0.890257,0.891858,0.893403,0.894894,0.896334,0.897727,0.899074
0.920000,0.841346,0.845362,0.849120,0.852646,0.855965,0.859096,0.862057,0.864862,0.867524,0.870057,0.872469,0.874771,0.876970,0.879074,0.881089,0.883022,0.884878,0.886662,0.888379,0.890032,0.891626,0.893164,0.894649,0.896084,0.897471
0.930000,0.837529,0.841747,0.845687,0.849379,0.852849,0.856117,0.859204,0.862125,0.864895,0.867527,0.870032,0.872420,0.874699,0.876878,0.878964,0.880964,0.882883,0.884726,0.886498,0.888204,0.889848,0.891433,0.892963,0.894441,0.895869
0.940000,0.833651,0.838080,0.842210,0.846074,0.849699,0.853109,0.856326,0.859367,0.862247,0.864981,0.867581,0.870057,0.872418,0.874675,0.876833,0.878900,0.880882,0.882785,0.884614,0.886374,0.888068,0.889701,0.891277,0.892798,0.894268
0.950000,0.829711,0.834361,0.838688,0.842729,0.846515,0.850072,0.853423,0.856587,0.859581,0.862420,0.865116,0.867682,0.870128,0.872462,0.874694,0.876830,0.878877,0.880841,0.882727,0.884541,0.886287,0.887969,0.889591,0.891156,0.892667
0.960000,0.825709,0.830588,0.835120,0.839346,0.843299,0.847007,0.850496,0.853786,0.856897,0.859842,0.862638,0.865296,0.867828,0.870242,0.872549,0.874755,0.876868,0.878894,0.880838,0.882707,0.884505,0.886236,0.887905,0.889514,0.891068
0.970000,0.821644,0.826762,0.831507,0.835924,0.840049,0.843913,0.847544,0.850965,0.854194,0.857250,0.860147,0.862900,0.865519,0.868015,0.870397,0.872675,0.874854,0.876943,0.878947,0.880872,0.882723,0.884504,0.886219,0.887874,0.889470
0.980000,0.817513,0.822881,0.827848,0.832462,0.836765,0.840791,0.844568,0.848122,0.851474,0.854643,0.857644,0.860492,0.863201,0.865780,0.868240,0.870590,0.872837,0.874990,0.877054,0.879035,0.880939,0.882771,0.884535,0.886234,0.887874
0.990000,0.813318,0.818945,0.824142,0.828961,0.833449,0.837640,0.841568,0.845260,0.848737,0.852021,0.855128,0.858075,0.860874,0.863538,0.866077,0.868500,0.870817,0.873034,0.875159,0.877198,0.879156,0.881039,0.882851,0.884596,0.886279
1.000000,0.809055,0.814953,0.820389,0.825421,0.830099,0.834462,0.838544,0.842376,0.845982,0.849384,0.852600,0.855647,0.858539,0.861289,0.863908,0.866407,0.868793,0.871076,0.873263,0.875360,0.877373,0.879307,0.881168,0.882960,0.884687
1.010000,0.804725,0.810906,0.816590,0.821842,0.826715,0.831255,0.835497,0.839473,0.843211,0.846733,0.850060,0.853209,0.856196,0.859034,0.861734,0.864309,0.866767,0.869116,0.871366,0.873521,0.875589,0.877576,0.879487,0.881325,0.883097
1.020000,0.800327,0.806801,0.812742,0.818222,0.823299,0.828020,0.832426,0.836550,0.840423,0.844069,0.847509,0.850762,0.853845,0.856772,0.859556,0.862208,0.864738,0.867155,0.869467,0.871682,0.873807,0.875846,0.877807,0.879692,0.881509
1.030000,0.795858,0.802638,0.808847,0.814563,0.819849,0.824757,0.829331,0.833608,0.837619,0.841391,0.844946,0.848306,0.851487,0.854505,0.857373,0.860103,0.862706,0.865192,0.867568,0.869844,0.872025,0.874118,0.876128,0.878062,0.879923
1.040000,0.791318,0.798417,0.804904,0.810864,0.816365,0.821466,0.826213,0.830646,0.834799,0.838699,0.842373,0.845841,0.849122,0.852232,0.855185,0.857995,0.860672,0.863227,0.865669,0.868005,0.870243,0.872390,0.874452,0.876433,0.878340
1.050000,0.786705,0.794137,0.800912,0.807124,0.812849,0.818148,0.823072,0.827665,0.831962,0.835995,0.839789,0.843367,0.846749,0.849953,0.852994,0.855884,0.858637,0.861262,0.863769,0.866167,0.868463,0.870664,0.872777,0.874807,0.876760
1.060000,0.782018,0.789797,0.796871,0.803344,0.809299,0.814802,0.819909,0.824665,0.829111,0.833278,0.837194,0.840885,0.844371,0.847670,0.850798,0.853771,0.856599,0.859296,0.861869,0.864329,0.866684,0.868940,0.871105,0.873184,0.875183
1.070000,0.777257,0.785396,0.792781,0.799524,0.805715,0.811428,0.816722,0.821647,0.826244,0.830548,0.834590,0.838395,0.841986,0.845382,0.848600,0.851655,0.854561,0.857329,0.859970,0.862493,0.864906,0.867218,0.869435,0.871563,0.873609
